333,333,1,1,1,1
334,334,1,1,1,2
335,335,1,1,1,1
336,336,1,1,1,2
337,337,1,1,1,1
338,338,1,1,1,2
339,339,1,1,1,1
340,340,1,1,1,2
341,341,1,1,1,1
342,342,1,1,1,2
343,343,1,1,1,1
344,344,1,1,1,2
345,345,1,1,1,1
346,346,1,1,1,2
347,347,1,1,1,1
348,348,1,1,1,2
349,349,1,1,1,1
350,350,1,1,1,2
351,351,1,1,1,1
352,352,1,1,1,2
353,353,1,1,1,1
354,354,1,1,1,2
355,355,1,1,1,1
356,356,1,1,1,2
357,357,1,1,1,1
358,358,1,1,1,2
359,359,1,1,1,1
360,360,1,1,1,2
361,361,1,1,1,1
362,362,1,1,1,2
363,363,1,1,1,1
364,364,1,1,1,2
365,365,1,1,1,1
366,366,1,1,1,2
367,367,1,1,1,1
368,368,1,1,1,2
369,369,1,1,1,1
370,370,1,1,1,2
371,371,1,1,1,1
372,372,1,1,1,2
373,373,1,1,1,1
374,374,1,1,1,2
375,375,1,1,1,1
376,376,1,1,1,2
377,377,1,1,1,1
378,378,1,1,1,2
379,379,1,1,1,1
380,380,1,1,1,2
381,381,1,1,1,1
382,382,1,1,1,2
383,383,1,1,1,1
384,384,1,1,1,2
385,385,1,1,1,1
386,386,1,1,1,2
387,387,1,1,1,1
388,388,1,1,1,2
389,389,1,1,1,1
390,390,1,1,1,2
391,391,1,1,1,1
392,392,1,1,1,2
393,393,1,1,1,1
394,394,1,1,1,2
395,395,1,1,1,1
396,396,1,1,1,2
397,397,1,1,1,1
398,398,1,1,1,2
399,399,1,1,1,1
400,400,1,1,1,2
401,401,1,1,1,1
402,402,1,1,1,2
403,403,1,1,1,1
404,404,1,1,1,2
405,405,1,1,1,1
406,406,1,1,1,2
407,407,1,1,1,1
408,408,1,1,1,2
409,409,1,1,1,1
410,410,1,1,1,2
411,411,1,1,1,1
412,412,1,1,1,2
413,413,1,1,1,1
414,414,1,1,1,2
415,415,1,1,1,1
416,416,1,1,1,2
417,417,1,1,1,1
418,418,1,1,1,2
419,419,1,1,1,1
420,420,1,1,1,2
421,421,1,1,1,1
422,422,1,1,1,2
423,423,1,1,1,1
424,424,1,1,1,2
425,425,1,1,1,1
426,426,1,1,1,2
427,427,1,1,1,1
428,428,1,1,1,2
429,429,1,1,1,1
430,430,1,1,1,2
431,431,1,1,1,1
432,432,1,1,1,2
433,433,1,1,1,1
434,434,1,1,1,2
435,435,1,1,1,1
436,436,1,1,1,2
437,437,1,1,1,1
438,438,1,1,1,2
439,439,1,1,1,1
440,440,1,1,1,2
441,441,1,1,1,1
442,442,1,1,1,2
443,443,1,1,1,1
444,444,1,1,1,2
445,445,1,1,1,1
446,446,1,1,1,2
447,447,1,1,1,1
448,448,1,1,1,2
449,449,1,1,1,1
450,450,1,1,1,2
451,451,1,1,1,1
452,452,1,1,1,2
453,453,1,1,1,1
454,454,1,1,1,2
455,455,1,1,1,1
456,456,1,1,1,2
457,457,1,1,1,1
458,458,1,1,1,2
459,459,1,1,1,1
460,460,1,1,1,2
461,461,1,1,1,1
462,462,1,1,1,2
463,463,1,1,1,1
464,464,1,1,1,2
465,465,1,1,1,1
466,466,1,1,1,2
467,467,1,1,1,1
468,468,1,1,1,2
469,469,1,1,1,1
470,470,1,1,1,2
471,471,1,1,1,1
472,472,1,1,1,2
473,473,1,1,1,1
474,474,1,1,1,2
475,475,1,1,1,1
476,476,1,1,1,2
477,477,1,1,1,1
478,478,1,1,1,2
479,479,1,1,1,1
480,480,1,1,1,2
481,481,1,1,1,1
482,482,1,1,1,2
483,483,1,1,1,1
484,484,1,1,1,2
485,485,1,1,1,1
486,486,1,1,1,2
487,487,1,1,1,1
488,488,1,1,1,2
489,489,1,1,1,1
490,490,1,1,1,2
491,491,1,1,1,1
492,492,1,1,1,2
493,493,1,1,1,1
494,494,1,1,1,2
495,495,1,1,1,1
496,496,1,1,1,2
497,497,1,1,1,1
498,498,1,1,1,2
499,499,1,1,1,1
500,500,1,1,1,2
501,501,1,1,1,1
502,502,1,1,1,2
503,503,1,1,1,1
504,504,1,1,1,2
505,505,1,1,1,1
506,506,1,1,1,2
507,507,1,1,1,1
508,508,1,1,1,2
509,509,1,1,1,1
510,510,1,1,1,2
511,511,1,1,1,1
512,512,1,1,1,2
513,513,1,2,1,1
514,514,1,2,1,2
515,515,1,2,1,1
516,516,1,2,1,2
517,517,1,2,1,1
518,518,1,2,1,2
519,519,1,2,1,1
520,520,1,2,1,2
521,521,1,2,1,1
522,522,1,2,1,2
523,523,1,2,1,1
524,524,1,2,1,2
525,525,1,2,1,1
526,526,1,2,1,2
527,527,1,2,1,1
528,528,1,2,1,2
529,529,1,2,1,1
530,530,1,2,1,2
531,531,1,2,1,1
532,532,1,2,1,2
533,533,1,2,1,1
534,534,1,2,1,2
535,535,1,2,1,1
536,536,1,2,1,2
537,537,1,2,1,1
538,538,1,2,1,2
539,539,1,2,1,1
540,540,1,2,1,2
541,541,1,2,1,1
542,542,1,2,1,2
543,543,1,2,1,1
544,544,1,2,1,2
545,545,1,2,1,1
546,546,1,2,1,2
547,547,1,2,1,1
548,548,1,2,1,2
549,549,1,2,1,1
550,550,1,2,1,2
551,551,1,2,1,1
552,552,1,2,1,2
553,553,1,2,1,1
554,554,1,2,1,2
555,555,1,2,1,1
556,556,1,2,1,2
557,557,1,2,1,1
558,558,1,2,1,2
559,559,1,2,1,1
560,560,1,2,1,2
561,561,1,2,1,1
562,562,1,2,1,2
563,563,1,2,1,1
564,564,1,2,1,2
565,565,1,2,1,1
566,566,1,2,1,2
567,567,1,2,1,1
568,568,1,2,1,2
569,569,1,2,1,1
570,570,1,2,1,2
571,571,1,2,1,1
572,572,1,2,1,2
573,573,1,2,1,1
574,574,1,2,1,2
575,575,1,2,1,1
576,576,1,2,1,2
577,577,1,2,1,1
578,578,1,2,1,2
579,579,1,2,1,1
580,580,1,2,1,2
581,581,1,2,1,1
582,582,1,2,1,2
583,583,1,2,1,1
584,584,1,2,1,2
585,585,1,2,1,1
586,586,1,2,1,2
587,587,1,2,1,1
588,588,1,2,1,2
589,589,1,2,1,1
590,590,1,2,1,2
591,591,1,2,1,1
592,592,1,2,1,2
593,593,1,2,1,1
594,594,1,2,1,2
595,595,1,2,1,1
596,596,1,2,1,2
597,597,1,2,1,1
598,598,1,2,1,2
599,599,1,2,1,1
600,600,1,2,1,2
601,601,1,2,1,1
602,602,1,2,1,2
603,603,1,2,1,1
604,604,1,2,1,2
605,605,1,2,1,1
606,606,1,2,1,2
607,607,1,2,1,1
608,608,1,2,1,2
609,609,1,2,1,1
610,610,1,2,1,2
611,611,1,2,1,1
612,612,1,2,1,2
613,613,1,2,1,1
614,614,1,2,1,2
615,615,1,2,1,1
616,616,1,2,1,2
617,617,1,2,1,1
618,618,1,2,1,2
619,619,1,2,1,1
620,620,1,2,1,2
621,621,1,2,1,1
622,622,1,2,1,2
623,623,1,2,1,1
624,624,1,2,1,2
625,625,1,2,1,1
626,626,1,2,1,2
627,627,1,2,1,1
628,628,1,2,1,2
629,629,1,2,1,1
630,630,1,2,1,2
631,631,1,2,1,1
632,632,1,2,1,2
633,633,1,2,1,1
634,634,1,2,1,2
635,635,1,2,1,1
636,636,1,2,1,2
637,637,1,2,1,1
638,638,1,2,1,2
639,639,1,2,1,1
640,640,1,2,1,2
641,641,1,2,1,1
642,642,1,2,1,2
643,643,1,2,1,1
644,644,1,2,1,2
645,645,1,2,1,1
646,646,1,2,1,2
647,647,1,2,1,1
648,648,1,2,1,2
649,649,1,2,1,1
650,650,1,2,1,2
651,651,1,2,1,1
652,652,1,2,1,2
653,653,1,2,1,1
654,654,1,2,1,2
655,655,1,2,1,1
656,656,1,2,1,2
657,657,1,2,1,1
658,658,1,2,1,2
659,659,1,2,1,1
660,660,1,2,1,2
661,661,1,2,1,1
662,662,1,2,1,2
663,663,1,2,1,1
664,664,1,2,1,2
665,665,1,2,1,1
666,666,1,2,1,2
667,667,1,2,1,1
668,668,1,2,1,2
669,669,1,2,1,1
670,670,1,2,1,2
671,671,1,2,1,1
672,672,1,2,1,2
673,673,1,2,1,1
674,674,1,2,1,2
675,675,1,2,1,1
676,676,1,2,1,2
677,677,1,2,1,1
678,678,1,2,1,2
679,679,1,2,1,1
680,680,1,2,1,2
681,681,1,2,1,1
682,682,1,2,1,2
683,683,1,2,1,1
684,684,1,2,1,2
685,685,1,2,1,1
686,686,1,2,1,2
687,687,1,2,1,1
688,688,1,2,1,2
689,689,1,2,1,1
690,690,1,2,1,2
691,691,1,2,1,1
692,692,1,2,1,2
693,693,1,2,1,1
694,694,1,2,1,2
695,695,1,2,1,1
696,696,1,2,1,2
697,697,1,2,1,1
698,698,1,2,1,2
699,699,1,2,1,1
700,700,1,2,1,2
701,701,1,2,1,1
702,702,1,2,1,2
703,703,1,2,1,1
704,704,1,2,1,2
705,705,1,2,1,1
706,706,1,2,1,2
707,707,1,2,1,1
708,708,1,2,1,2
709,709,1,2,1,1
710,710,1,2,1,2
711,711,1,2,1,1
712,712,1,2,1,2
713,713,1,2,1,1
714,714,1,2,1,2
715,715,1,2,1,1
716,716,1,2,1,2
717,717,1,2,1,1
718,718,1,2,1,2
719,719,1,2,1,1
720,720,1,2,1,2
721,721,1,2,1,1
722,722,1,2,1,2
723,723,1,2,1,1
724,724,1,2,1,2
725,725,1,2,1,1
726,726,1,2,1,2
727,727,1,2,1,1
728,728,1,2,1,2
729,729,1,2,1,1
730,730,1,2,1,2
731,731,1,2,1,1
732,732,1,2,1,2
733,733,1,2,1,1
734,734,1,2,1,2
735,735,1,2,1,1
736,736,1,2,1,2
737,737,1,2,1,1
738,738,1,2,1,2
739,739,1,2,1,1
740,740,1,2,1,2
741,741,1,2,1,1
742,742,1,2,1,2
743,743,1,2,1,1
744,744,1,2,1,2
745,745,1,2,1,1
746,746,1,2,1,2
747,747,1,2,1,1
748,748,1,2,1,2
749,749,1,2,1,1
750,750,1,2,1,2
751,751,1,2,1,1
752,752,1,2,1,2
753,753,1,2,1,1
754,754,1,2,1,2
755,755,1,2,1,1
756,756,1,2,1,2
757,757,1,2,1,1
758,758,1,2,1,2
759,759,1,2,1,1
760,760,1,2,1,2
761,761,1,2,1,1
762,762,1,2,1,2
763,763,1,2,1,1
764,764,1,2,1,2
765,765,1,2,1,1
766,766,1,2,1,2
767,767,1,2,1,1
768,768,1,2,1,2
769,769,1,2,1,1
770,770,1,2,1,2
771,771,1,2,1,1
772,772,1,2,1,2
773,773,1,2,1,1
774,774,1,2,1,2
775,775,1,2,1,1
776,776,1,2,1,2
777,777,1,2,1,1
778,778,1,2,1,2
779,779,1,2,1,1
780,780,1,2,1,2
781,781,1,2,1,1
782,782,1,2,1,2
783,783,1,2,1,1
784,784,1,2,1,2
785,785,1,2,1,1
786,786,1,2,1,2
787,787,1,2,1,1
788,788,1,2,1,2
789,789,1,2,1,1
790,790,1,2,1,2
791,791,1,2,1,1
792,792,1,2,1,2
793,793,1,2,1,1
794,794,1,2,1,2
795,795,1,2,1,1
796,796,1,2,1,2
797,797,1,2,1,1
798,798,1,2,1,2
799,799,1,2,1,1
800,800,1,2,1,2
801,801,1,2,1,1
802,802,1,2,1,2
803,803,1,2,1,1
804,804,1,2,1,2
805,805,1,2,1,1
806,806,1,2,1,2
807,807,1,2,1,1
808,808,1,2,1,2
809,809,1,2,1,1
810,810,1,2,1,2
811,811,1,2,1,1
812,812,1,2,1,2
813,813,1,2,1,1
814,814,1,2,1,2
815,815,1,2,1,1
816,816,1,2,1,2
817,817,1,2,1,1
818,818,1,2,1,2
819,819,1,2,1,1
820,820,1,2,1,2
821,821,1,2,1,1
822,822,1,2,1,2
823,823,1,2,1,1
824,824,1,2,1,2
825,825,1,2,1,1
826,826,1,2,1,2
827,827,1,2,1,1
828,828,1,2,1,2
829,829,1,2,1,1
830,830,1,2,1,2
831,831,1,2,1,1
832,832,1,2,1,2
833,833,1,2,1,1
834,834,1,2,1,2
835,835,1,2,1,1
836,836,1,2,1,2
837,837,1,2,1,1
838,838,1,2,1,2
839,839,1,2,1,1
840,840,1,2,1,2
841,841,1,2,1,1
842,842,1,2,1,2
843,843,1,2,1,1
844,844,1,2,1,2
845,845,1,2,1,1
846,846,1,2,1,2
847,847,1,2,1,1
848,848,1,2,1,2
849,849,1,2,1,1
850,850,1,2,1,2
851,851,1,2,1,1
852,852,1,2,1,2
853,853,1,2,1,1
854,854,1,2,1,2
855,855,1,2,1,1
856,856,1,2,1,2
857,857,1,2,1,1
858,858,1,2,1,2
859,859,1,2,1,1
860,860,1,2,1,2
861,861,1,2,1,1
862,862,1,2,1,2
863,863,1,2,1,1
864,864,1,2,1,2
865,865,1,2,1,1
866,866,1,2,1,2
867,867,1,2,1,1
868,868,1,2,1,2
869,869,1,2,1,1
870,870,1,2,1,2
871,871,1,2,1,1
872,872,1,2,1,2
873,873,1,2,1,1
874,874,1,2,1,2
875,875,1,2,1,1
876,876,1,2,1,2
877,877,1,2,1,1
878,878,1,2,1,2
879,879,1,2,1,1
880,880,1,2,1,2
881,881,1,2,1,1
882,882,1,2,1,2
883,883,1,2,1,1
884,884,1,2,1,2
885,885,1,2,1,1
886,886,1,2,1,2
887,887,1,2,1,1
888,888,1,2,1,2
889,889,1,2,1,1
890,890,1,2,1,2
891,891,1,2,1,1
892,892,1,2,1,2
893,893,1,2,1,1
894,894,1,2,1,2
895,895,1,2,1,1
896,896,1,2,1,2
897,897,1,2,1,1
898,898,1,2,1,2
899,899,1,2,1,1
900,900,1,2,1,2
901,901,1,2,1,1
902,902,1,2,1,2
903,903,1,2,1,1
904,904,1,2,1,2
905,905,1,2,1,1
906,906,1,2,1,2
907,907,1,2,1,1
908,908,1,2,1,2
909,909,1,2,1,1
910,910,1,2,1,2
911,911,1,2,1,1
912,912,1,2,1,2
913,913,1,2,1,1
914,914,1,2,1,2
915,915,1,2,1,1
916,916,1,2,1,2
917,917,1,2,1,1
918,918,1,2,1,2
919,919,1,2,1,1
920,920,1,2,1,2
921,921,1,2,1,1
922,922,1,2,1,2
923,923,1,2,1,1
924,924,1,2,1,2
925,925,1,2,1,1
926,926,1,2,1,2
927,927,1,2,1,1
928,928,1,2,1,2
929,929,1,2,1,1
930,930,1,2,1,2
931,931,1,2,1,1
932,932,1,2,1,2
933,933,1,2,1,1
934,934,1,2,1,2
935,935,1,2,1,1
936,936,1,2,1,2
937,937,1,2,1,1
938,938,1,2,1,2
939,939,1,2,1,1
940,940,1,2,1,2
941,941,1,2,1,1
942,942,1,2,1,2
943,943,1,2,1,1
944,944,1,2,1,2
945,945,1,2,1,1
946,946,1,2,1,2
947,947,1,2,1,1
948,948,1,2,1,2
949,949,1,2,1,1
950,950,1,2,1,2
951,951,1,2,1,1
952,952,1,2,1,2
953,953,1,2,1,1
954,954,1,2,1,2
955,955,1,2,1,1
956,956,1,2,1,2
957,957,1,2,1,1
958,958,1,2,1,2
959,959,1,2,1,1
960,960,1,2,1,2
961,961,1,2,1,1
962,962,1,2,1,2
963,963,1,2,1,1
964,964,1,2,1,2
965,965,1,2,1,1
966,966,1,2,1,2
967,967,1,2,1,1
968,968,1,2,1,2
969,969,1,2,1,1
970,970,1,2,1,2
971,971,1,2,1,1
972,972,1,2,1,2
973,973,1,2,1,1
974,974,1,2,1,2
975,975,1,2,1,1
976,976,1,2,1,2
977,977,1,2,1,1
978,978,1,2,1,2
979,979,1,2,1,1
980,980,1,2,1,2
981,981,1,2,1,1
982,982,1,2,1,2
983,983,1,2,1,1
984,984,1,2,1,2
985,985,1,2,1,1
986,986,1,2,1,2
987,987,1,2,1,1
988,988,1,2,1,2
989,989,1,2,1,1
990,990,1,2,1,2
991,991,1,2,1,1
992,992,1,2,1,2
993,993,1,2,1,1
994,994,1,2,1,2
995,995,1,2,1,1
996,996,1,2,1,2
997,997,1,2,1,1
998,998,1,2,1,2
999,999,1,2,1,1
1000,1000,1,2,1,2
1001,1001,1,2,1,1
1002,1002,1,2,1,2
1003,1003,1,2,1,1
1004,1004,1,2,1,2
1005,1005,1,2,1,1
1006,1006,1,2,1,2
1007,1007,1,2,1,1
1008,1008,1,2,1,2
1009,1009,1,2,1,1
1010,1010,1,2,1,2
1011,1011,1,2,1,1
1012,1012,1,2,1,2
1013,1013,1,2,1,1
1014,1014,1,2,1,2
1015,1015,1,2,1,1
1016,1016,1,2,1,2
1017,1017,1,2,1,1
1018,1018,1,2,1,2
1019,1019,1,2,1,1
1020,1020,1,2,1,2
1021,1021,1,2,1,1
1022,1022,1,2,1,2
1023,1023,1,2,1,1
1024,1024,1,2,1,2
1025,1025,2,1,1,1
1026,1026,2,1,1,2
1027,1027,2,1,1,1
1028,1028,2,1,1,2
1029,1029,2,1,1,1
1030,1030,2,1,1,2
1031,1031,2,1,1,1
1032,1032,2,1,1,2
1033,1033,2,1,1,1
1034,1034,2,1,1,2
1035,1035,2,1,1,1
1036,1036,2,1,1,2
1037,1037,2,1,1,1
1038,1038,2,1,1,2
1039,1039,2,1,1,1
1040,1040,2,1,1,2
1041,1041,2,1,1,1
1042,1042,2,1,1,2
1043,1043,2,1,1,1
1044,1044,2,1,1,2
1045,1045,2,1,1,1
1046,1046,2,1,1,2
1047,1047,2,1,1,1
1048,1048,2,1,1,2
1049,1049,2,1,1,1
1050,1050,2,1,1,2
1051,1051,2,1,1,1
1052,1052,2,1,1,2
1053,1053,2,1,1,1
1054,1054,2,1,1,2
1055,1055,2,1,1,1
1056,1056,2,1,1,2
1057,1057,2,1,1,1
1058,1058,2,1,1,2
1059,1059,2,1,1,1
1060,1060,2,1,1,2
1061,1061,2,1,1,1
1062,1062,2,1,1,2
1063,1063,2,1,1,1
1064,1064,2,1,1,2
1065,1065,2,1,1,1
1066,1066,2,1,1,2
1067,1067,2,1,1,1
1068,1068,2,1,1,2
1069,1069,2,1,1,1
1070,1070,2,1,1,2
1071,1071,2,1,1,1
1072,1072,2,1,1,2
1073,1073,2,1,1,1
1074,1074,2,1,1,2
1075,1075,2,1,1,1
1076,1076,2,1,1,2
1077,1077,2,1,1,1
1078,1078,2,1,1,2
1079,1079,2,1,1,1
1080,1080,2,1,1,2
1081,1081,2,1,1,1
1082,1082,2,1,1,2
1083,1083,2,1,1,1
1084,1084,2,1,1,2
1085,1085,2,1,1,1
1086,1086,2,1,1,2
1087,1087,2,1,1,1
1088,1088,2,1,1,2
1089,1089,2,1,1,1
1090,1090,2,1,1,2
1091,1091,2,1,1,1
1092,1092,2,1,1,2
1093,1093,2,1,1,1
1094,1094,2,1,1,2
1095,1095,2,1,1,1
1096,1096,2,1,1,2
1097,1097,2,1,1,1
1098,1098,2,1,1,2
1099,1099,2,1,1,1
1100,1100,2,1,1,2
1101,1101,2,1,1,1
1102,1102,2,1,1,2
1103,1103,2,1,1,1
1104,1104,2,1,1,2
1105,1105,2,1,1,1
1106,1106,2,1,1,2
1107,1107,2,1,1,1
1108,1108,2,1,1,2
1109,1109,2,1,1,1
1110,1110,2,1,1,2
1111,1111,2,1,1,1
1112,1112,2,1,1,2
1113,1113,2,1,1,1
1114,1114,2,1,1,2
1115,1115,2,1,1,1
1116,1116,2,1,1,2
1117,1117,2,1,1,1
1118,1118,2,1,1,2
1119,1119,2,1,1,1
1120,1120,2,1,1,2
1121,1121,2,1,1,1
1122,1122,2,1,1,2
1123,1123,2,1,1,1
1124,1124,2,1,1,2
1125,1125,2,1,1,1
1126,1126,2,1,1,2
1127,1127,2,1,1,1
1128,1128,2,1,1,2
1129,1129,2,1,1,1
1130,1130,2,1,1,2
1131,1131,2,1,1,1
1132,1132,2,1,1,2
1133,1133,2,1,1,1
1134,1134,2,1,1,2
1135,1135,2,1,1,1
1136,1136,2,1,1,2
1137,1137,2,1,1,1
1138,1138,2,1,1,2
1139,1139,2,1,1,1
1140,1140,2,1,1,2
1141,1141,2,1,1,1
1142,1142,2,1,1,2
